ts_code,stock_name,industry,trade_date,open,close,high,low,vol,amount,pre_close,change,pct_chg,amplitude,turnover_rate,price_type,source,adj_factor,short_ma,long_ma,target_position,signal,position,execution,market_return,gross_strategy_return,turnover,transaction_cost,strategy_return,strategy_equity,benchmark_equity,drawdown,short_window,long_window
000425.SZ,徐工机械,工程机械,2019-02-28,2.766,2.786,2.806,2.726,773133.71,303517.244,2.756,0.0300000000000002,1.0885341074020394,2.902757619738755,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.7479999999999998,2.525333333333333,1,HOLD,1,HOLD,0.010885341074020394,0.010885341074020394,0.0,0.0,0.010885341074020394,118189.33456990725,134849.95159728944,-0.014154281670205271,5,15
000425.SZ,徐工机械,工程机械,2019-03-01,2.836,2.856,2.876,2.756,907219.34,359424.22,2.786,0.0699999999999998,2.5125628140703515,4.307250538406321,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.804,2.5713333333333335,1,HOLD,1,HOLD,0.025125628140703515,0.025125628140703515,0.0,0.0,0.025125628140703515,121158.91584050794,138238.14133591478,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-03-04,2.936,3.036,3.156,2.906,2567525.05,1077102.947,2.856,0.1800000000000001,6.302521008403361,8.753501400560225,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.846,2.6199999999999997,1,HOLD,1,HOLD,0.06302521008403361,0.06302521008403361,0.0,0.0,0.06302521008403361,128794.98196490969,146950.62923523714,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-03-05,3.076,3.056,3.076,2.986,1287286.99,538713.658,3.036,0.02,0.6587615283267567,2.964426877470351,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.898,2.6659999999999995,1,HOLD,1,HOLD,0.006587615283267567,0.006587615283267567,0.0,0.0,0.006587615283267567,129643.43375650988,147918.68344627297,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-03-06,3.086,3.106,3.116,3.016,1403544.31,593102.066,3.056,0.0499999999999998,1.63612565445026,3.2722513089005263,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.968,2.714,1,HOLD,1,HOLD,0.0163612565445026,0.0163612565445026,0.0,0.0,0.0163612565445026,131764.56323551037,150338.8189738625,0.0,5,15
000425.SZ,徐工机械,工程机械,2019-03-07,3.066,3.046,3.096,3.006,1414677.01,594162.929,3.106,-0.06,-1.9317450096587248,2.8976175144880973,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.0199999999999996,2.751333333333333,1,HOLD,1,HOLD,-0.019317450096587252,-0.019317450096587252,0.0,0.0,-0.019317450096587252,129219.2078607098,147434.6563407551,-0.019317450096587252,5,15
000425.SZ,徐工机械,工程机械,2019-03-08,2.956,2.796,3.006,2.776,1502796.31,610878.949,3.046,-0.25,-8.20748522652659,7.550886408404464,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.008,2.777333333333333,1,HOLD,1,HOLD,-0.0820748522652659,-0.0820748522652659,0.0,0.0,-0.0820748522652659,118613.56046570734,135333.97870280736,-0.09980682549903408,5,15
000425.SZ,徐工机械,工程机械,2019-03-11,2.806,2.996,2.996,2.806,1309633.49,532982.926,2.796,0.2000000000000001,7.153075822603716,6.795422031473532,,前复权,TuShare Pro daily + TuShare legacy qfq,,3.0,2.8073333333333332,1,HOLD,1,HOLD,0.07153075822603716,0.07153075822603716,0.0,0.0,0.07153075822603716,127098.0783817093,145014.52081316555,-0.03541532517707657,5,15
000425.SZ,徐工机械,工程机械,2019-03-12,3.076,2.986,3.096,2.906,1264696.82,527634.478,2.996,-0.0099999999999997,-0.3337783711615416,6.341789052069425,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.9859999999999998,2.8393333333333333,1,HOLD,1,HOLD,-0.0033377837116154163,-0.0033377837116154163,0.0,0.0,-0.0033377837116154163,126673.85248590921,144530.49370764766,-0.03863490019317439,5,15
000425.SZ,徐工机械,工程机械,2019-03-13,3.006,2.896,3.046,2.846,1106047.55,456317.4,2.986,-0.0900000000000003,-3.01406563965172,6.697923643670453,,前复权,TuShare Pro daily + TuShare legacy qfq,,2.944,2.8646666666666665,1,HOLD,1,HOLD,-0.030140656396517196,-0.030140656396517196,0.0,0.0,-0.030140656396517196,122855.81942370831,140174.24975798646,-0.06761107533805544,5,15
