trade_date,symbol,side,quantity,execution_price,gross_value,fee,reason,realized_return,holding_days
2023-08-01,600031.SH,sell,26800,16.748235,448852.69800000003,359.0821584,rebalance_exit,0.05164951592821421,29
2023-08-01,000425.SZ,sell,55700,6.479514,360908.9298,288.72714384,rebalance_exit,0.04103919387905619,29
2023-08-01,600036.SH,buy,10300,29.569539999999996,304566.262,91.36987859999999,rebalance_entry,,0
2023-08-01,600519.SH,buy,200,1726.2845599999998,345256.91199999995,103.57707359999998,rebalance_entry,,0
2023-08-01,000858.SZ,buy,1900,168.86869999999996,320850.5299999999,96.25515899999996,rebalance_entry,,0
2023-08-14,600036.SH,sell,10300,26.783189999999998,275866.85699999996,220.69348559999997,trailing_stop,-0.09450206351657242,13
2023-08-15,000858.SZ,sell,1900,155.46438,295382.322,236.30585759999997,trailing_stop,-0.07965327693291913,14
2023-09-01,600519.SH,sell,200,1697.68062,339536.124,271.6288992,rebalance_exit,-0.01686459585815203,31
2023-10-09,600036.SH,buy,17500,26.73671,467892.425,140.36772749999997,rebalance_entry,,0
2023-10-31,600036.SH,sell,17500,24.72525,432691.875,346.1535,trailing_stop,-0.07550949052425981,22
2023-12-01,600519.SH,buy,200,1637.4958599999998,327499.17199999996,98.24975159999998,rebalance_entry,,0
2023-12-15,600519.SH,sell,200,1493.28522,298657.044,238.9256352,trailing_stop,-0.08834128668309216,14
2024-01-02,002371.SZ,buy,2400,180.07689699999997,432184.55279999995,129.65536583999997,rebalance_entry,,0
2024-01-09,002371.SZ,sell,2400,166.271562,399051.7488,319.24139904,trailing_stop,-0.07694047231748657,7
2024-02-01,600036.SH,buy,17300,24.704679999999996,427390.9639999999,128.21728919999995,rebalance_entry,,0
2024-03-01,600036.SH,sell,17300,25.90407,448140.411,358.5123288,rebalance_exit,0.04823463042901621,29
2024-03-01,000001.SZ,buy,37800,8.900398974663327,336435.08124227374,100.93052437268211,rebalance_entry,,0
2024-03-01,002371.SZ,buy,1200,209.936727,251924.07239999998,75.57722171999998,rebalance_entry,,0
2024-03-01,000858.SZ,buy,2900,129.18905999999998,374648.274,112.39448219999998,rebalance_entry,,0
2024-04-01,000001.SZ,sell,37800,8.823901784357734,333543.48744872236,266.83478995897786,rebalance_exit,-0.008892136987702526,31
2024-04-01,002371.SZ,sell,1200,225.796977,270956.3724,216.76509792000002,rebalance_exit,0.0752251949823588,31
2024-04-01,300750.SZ,buy,1100,175.4753,193022.83000000002,57.906849,rebalance_entry,,0
2024-04-01,000858.SZ,buy,300,141.65150999999997,42495.452999999994,12.748635899999996,rebalance_add,,0
2024-04-01,002594.SZ,buy,5600,65.39532999999999,366213.84799999994,109.86415439999998,rebalance_entry,,0
2024-04-09,000858.SZ,sell,3200,133.37649,426804.768,341.44381439999995,trailing_stop,0.022853125561945298,39
2024-05-06,002594.SZ,sell,5600,72.56736,406377.21599999996,325.10177279999994,rebalance_exit,0.10933909686064247,35
2024-05-06,600031.SH,buy,24200,15.670654999999998,379229.85099999997,113.76895529999997,rebalance_entry,,0
2024-05-06,000425.SZ,buy,43200,6.5525459999999995,283069.9872,84.92099615999999,rebalance_entry,,0
2024-05-06,300750.SZ,buy,900,197.52732999999998,177774.59699999998,53.33237909999999,rebalance_add,,0
2024-05-30,000425.SZ,sell,43200,6.819173999999999,294588.3168,235.67065343999997,trailing_stop,0.040378634708035266,24
2024-05-31,600031.SH,sell,24200,15.399584999999998,372669.95699999994,298.13596559999996,trailing_stop,-0.017592659014764478,25
2024-06-03,300750.SZ,sell,2000,183.90591,367811.82,294.249456,rebalance_exit,-0.008349349880640067,63
