ts_code,stock_name,industry,parameter,entry_window,exit_window,atr_window,stop_atr,sample_period,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,benchmark_return,excess_return,buy_count,sell_count,completed_trades,win_rate,average_holding_days,holding_ratio,average_exposure,total_transaction_cost,total_turnover,atr_stop_exits,channel_exits,open_position_at_end
000858.SZ,五粮液,食品饮料,E20/X10/ATR20/S1.5,20,10,20,1.5,in_sample,1214,0.21822907425835703,0.04182666276214975,0.05956207816323551,0.717760484099186,-0.09140184538726992,4.381234150464928,-4.163005076206571,22,22,22,0.36363636363636365,20.772727272727273,0.37644151565074135,0.0769844320404971,996.3671727734877,8.31897736984024,12,10,0
000858.SZ,五粮液,食品饮料,E20/X10/ATR20/S1.5,20,10,20,1.5,out_of_sample,609,-0.03560061580022322,-0.01488796713358076,0.044654760826637295,-0.3135876629885006,-0.08147894195677918,-0.421222117499215,0.3856215016989918,8,8,8,0.25,12.0,0.15763546798029557,0.04519228579912213,647.3890538053045,5.308263690957499,5,3,0
000858.SZ,五粮液,食品饮料,E20/X10/ATR20/S2,20,10,20,2.0,full,1823,0.08708705899560654,0.011609621346579724,0.04221016633297038,0.29456412461470727,-0.10555481995851879,2.1145393068470053,-2.0274522478513988,30,30,30,0.3333333333333333,19.033333333333335,0.3132199670872189,0.05161982132104802,1149.0803245350987,10.199829847475417,14,16,0
000858.SZ,五粮液,食品饮料,E20/X10/ATR20/S2,20,10,20,2.0,in_sample,1214,0.13132934235248417,0.025944627718838653,0.0457583839697547,0.5826535335760352,-0.07590617734828986,4.381234150464928,-4.2499048081124435,22,22,22,0.36363636363636365,21.318181818181817,0.38632619439868204,0.059353486952197713,702.9020194606865,6.227021820776022,10,12,0
000858.SZ,五粮液,食品饮料,E20/X10/ATR20/S2,20,10,20,2.0,out_of_sample,609,-0.03910645795227252,-0.0163713993075979,0.034016236387247774,-0.4682562900958784,-0.07076350454304381,-0.421222117499215,0.3821156595469425,8,8,8,0.25,12.75,0.16748768472906403,0.03620328589212237,446.1783050744124,3.9728080266993953,4,4,0
000858.SZ,五粮液,食品饮料,E20/X10/ATR20/S3,20,10,20,3.0,full,1823,0.06534654723228384,0.008788606725280701,0.029099848473980564,0.31524677217117275,-0.0789729256456807,2.1145393068470053,-2.0491927596147215,27,27,27,0.4074074074074074,23.11111111111111,0.34229292375205705,0.03751636567215815,691.8881542481383,6.310576809471794,8,19,0
000858.SZ,五粮液,食品饮料,E20/X10/ATR20/S3,20,10,20,3.0,in_sample,1214,0.1032876859562466,0.020613387037272446,0.031591619515501504,0.6616733372370741,-0.04773876422791257,4.381234150464928,-4.277946464508681,19,19,19,0.47368421052631576,26.473684210526315,0.414332784184514,0.04161443180061237,403.22709362511614,3.6719087240366903,5,14,0
000858.SZ,五粮液,食品饮料,E20/X10/ATR20/S3,20,10,20,3.0,out_of_sample,609,-0.03438916178156981,-0.014376097864461479,0.023307045143642777,-0.6096320779920996,-0.05584018547222169,-0.421222117499215,0.3868329557176452,8,8,8,0.25,15.125,0.1986863711001642,0.0293471501057486,288.6610606230222,2.6386680854351043,3,5,0
000858.SZ,五粮液,食品饮料,E40/X20/ATR20/S2,40,20,20,2.0,full,1823,0.12207100764895795,0.016048632962399445,0.04261978976919751,0.3948971285673596,-0.1068198143572533,2.1145393068470053,-1.9924682991980474,15,15,15,0.4,35.733333333333334,0.29402084476138235,0.0502143865498628,608.4434673835598,5.375203063695831,8,7,0
000858.SZ,五粮液,食品饮料,E40/X20/ATR20/S2,40,20,20,2.0,in_sample,1214,0.16489956511057602,0.03219095144363715,0.04822782471854549,0.6811243914296654,-0.08251406146845086,4.381234150464928,-4.2163345853543515,10,10,10,0.5,47.1,0.38797364085667213,0.06475483530727401,322.6182401174672,2.8788539073873576,4,6,0
000858.SZ,五粮液,食品饮料,E40/X20/ATR20/S2,40,20,20,2.0,out_of_sample,609,-0.036765879861542894,-0.015380675772206254,0.028229570027617154,-0.5349633193897199,-0.05361741132510944,-0.421222117499215,0.3844562376376721,5,5,5,0.2,13.0,0.10673234811165845,0.021228992803561973,285.8252272660925,2.496349156308474,4,1,0
000858.SZ,五粮液,食品饮料,E55/X20/ATR20/S2,55,20,20,2.0,full,1823,0.15542227844536582,0.02017078666968941,0.04164789599712763,0.5003521638803572,-0.07465241540434053,2.1145393068470053,-1.9591170284016395,11,11,11,0.5454545454545454,44.54545454545455,0.26878771256171147,0.04651980874274315,419.713221256585,3.7306484430167353,5,6,0
000858.SZ,五粮液,食品饮料,E55/X20/ATR20/S2,55,20,20,2.0,in_sample,1214,0.17436142805282762,0.03392570158831831,0.04714220321749681,0.731337633417571,-0.07465241540434053,4.381234150464928,-4.2068727224121005,8,8,8,0.625,54.0,0.35584843492586493,0.060724530591428405,256.1413994971705,2.3265762737751485,3,5,0
000858.SZ,五粮液,食品饮料,E55/X20/ATR20/S2,55,20,20,2.0,out_of_sample,609,-0.016127189768881722,-0.006705136070136342,0.027562935266491197,-0.230320607963881,-0.033339789770399864,-0.421222117499215,0.4050949277303333,3,3,3,0.3333333333333333,19.333333333333332,0.09523809523809523,0.018203663711045412,163.57182175941446,1.4040721692415863,2,1,0
